execution_id;timestamp;repetition;dataset;experiment;data_structure;runtime;storage;
147;1601297766;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;insert;bllAL(64,0);142535782;;
147;1601297770;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(64,0);4043190;;
148;1601297781;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(128,0);3663913;;
148;1601297828;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;insert;bllAL(128,0);47091157;;
148;1601297833;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(128,0);4639725;;
149;1601297849;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(248,0);3729373;;
149;1601297876;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;insert;bllAL(248,0);26562043;;
149;1601297880;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(248,0);4239227;;
150;1601297906;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(512,0);3796546;;
150;1601297922;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;insert;bllAL(512,0);15955721;;
150;1601297927;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(512,0);4352806;;
151;1601297929;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;vectorAL(0);85927;;
151;1601297929;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;vectorAL(0);203923;;
151;1601297929;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;vectorAL(0);96272;;
152;1601297929;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(32,0);103880;;
152;1601297930;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;bllAL(32,0);404195;;
152;1601297930;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(32,0);114284;;
153;1601297930;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(64,0);88836;;
153;1601297930;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;bllAL(64,0);346837;;
153;1601297930;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(64,0);96922;;
154;1601297931;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(128,0);83896;;
154;1601297931;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;bllAL(128,0);326316;;
154;1601297931;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(128,0);87655;;
155;1601297932;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(248,0);82516;;
155;1601297932;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;bllAL(248,0);339220;;
155;1601297932;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(248,0);85923;;
156;1601297933;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(512,0);84183;;
156;1601297933;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;bllAL(512,0);354734;;
156;1601297933;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(512,0);86966;;
157;1601297936;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;vectorAL(0);402524;;
157;1601297936;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;insert;vectorAL(0);694369;;
157;1601297937;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;vectorAL(0);438350;;
158;1601297941;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(32,0);923294;;
158;1601297991;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;insert;bllAL(32,0);49969283;;
158;1601297992;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(32,0);1072620;;
159;1601297995;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(64,0);680280;;
159;1601298018;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;insert;bllAL(64,0);23057219;;
159;1601298019;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(64,0);774434;;
160;1601298022;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(128,0);557585;;
160;1601298034;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;insert;bllAL(128,0);11778175;;
160;1601298034;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(128,0);637912;;
161;1601298037;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(248,0);488034;;
161;1601298045;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;insert;bllAL(248,0);7592982;;
161;1601298045;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(248,0);553025;;
162;1601298048;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(512,0);435292;;
162;1601298055;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;insert;bllAL(512,0);6642674;;
162;1601298055;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(512,0);484200;;
163;1601298063;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;vectorAL(0);3462163;;
163;1601298064;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;insert;vectorAL(0);905734;;
163;1601298068;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;vectorAL(0);4052609;;
164;1601298077;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(32,0);3542978;;
164;1601298672;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;insert;bllAL(32,0);595253045;;
164;1601298676;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(32,0);4000784;;
165;1601298685;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(64,0);3550962;;
165;1601298827;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;insert;bllAL(64,0);142405247;;
165;1601298831;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(64,0);4044869;;
166;1601298843;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(128,0);3641146;;
166;1601298890;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;insert;bllAL(128,0);47036848;;
166;1601298894;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(128,0);4104352;;
167;1601298910;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(248,0);3726765;;
167;1601298937;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;insert;bllAL(248,0);26394160;;
167;1601298941;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(248,0);4216659;;
168;1601298967;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(512,0);3826572;;
168;1601298983;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;insert;bllAL(512,0);15740000;;
168;1601298988;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(512,0);4602963;;
169;1601298990;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;vectorAL(0);85754;;
169;1601298990;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;vectorAL(0);208964;;
169;1601298990;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;vectorAL(0);98294;;
170;1601298990;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(32,0);102715;;
170;1601298991;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;bllAL(32,0);399835;;
170;1601298991;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(32,0);114442;;
171;1601298991;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(64,0);88688;;
171;1601298991;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;bllAL(64,0);340177;;
171;1601298991;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(64,0);94585;;
172;1601298992;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(128,0);84163;;
172;1601298992;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;bllAL(128,0);323016;;
172;1601298992;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(128,0);87995;;
173;1601298993;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(248,0);82754;;
173;1601298993;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;bllAL(248,0);335962;;
173;1601298993;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(248,0);85808;;
174;1601298994;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(512,0);84408;;
174;1601298994;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;bllAL(512,0);354463;;
174;1601298994;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(512,0);86969;;
175;1601298996;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;vectorAL(0);403200;;
175;1601298997;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;insert;vectorAL(0);694450;;
175;1601298998;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;vectorAL(0);439512;;
176;1601299002;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(32,0);921767;;
176;1601299052;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;insert;bllAL(32,0);49813197;;
176;1601299053;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(32,0);1072943;;
177;1601299056;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(64,0);680170;;
177;1601299079;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;insert;bllAL(64,0);23077172;;
177;1601299080;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(64,0);774428;;
178;1601299083;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(128,0);557947;;
178;1601299095;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;insert;bllAL(128,0);11702151;;
178;1601299095;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(128,0);637674;;
179;1601299098;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(248,0);487175;;
179;1601299106;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;insert;bllAL(248,0);7598744;;
179;1601299106;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(248,0);552369;;
180;1601299109;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(512,0);435625;;
180;1601299116;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;insert;bllAL(512,0);6634666;;
180;1601299116;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(512,0);483069;;
